source_experiment,mapping_strategy,sample_id,dialogue_id,utterance_id,speaker,utterance,context,gold_label,input_condition,free_emotions,free_emotions_norm,mapped_label,mapping_covered,mapping_confidence,mapping_reason,is_correct
open_vocab,llm,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context + image,confusion|skepticism,confusion|skepticism,surprise,true,0.9,"The fine-grained emotions 'confusion' and 'skepticism' align closely with the coarse label 'surprise,' as they reflect an unexpected or questioning reaction to the conversation context.",false
open_vocab,hybrid,S0029,91,4,Joey,What is the big deal?,"Ross: It's breast milk. Phoebe: So? Rachel: Phoebe, that is juice, squeezed from a person.",anger,text + context + image,confusion|skepticism,confusion|skepticism,surprise,true,0.75,Dictionary majority vote.,false
open_vocab,dictionary,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
open_vocab,llm,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,anger,true,0.8,"The fine-grained emotion 'dismissive' aligns closely with 'anger' as it conveys a strong, negative reaction to the situation or statement.",false
open_vocab,hybrid,S0030,94,2,Ross,That would be no.,"Chandler: Of course the packaging does appeal to grown-ups and kids alike. Carol: Ross, you're being silly. I've tried it, it's no big deal. Just taste it.",disgust,text + context + image,dismissive|resolute,dismissive|resolute,anger,true,0.8,"The fine-grained emotion 'dismissive' aligns closely with 'anger' as it conveys a strong, negative reaction to the situation or statement.",false
open_vocab,dictionary,S0031,94,9,Ross,"Oh, you've tasted it.",Joey: Exactly. Ross: You've tasted it? You've tasted it. Susan: Uh huh.,anger,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,false
open_vocab,llm,S0031,94,9,Ross,"Oh, you've tasted it.",Joey: Exactly. Ross: You've tasted it? You've tasted it. Susan: Uh huh.,anger,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.9,"The fine-grained emotion 'surprise' aligns directly with the coarse label 'surprise'. The utterance reflects an unexpected realization or reaction, fitting the definition of surprise.",false
open_vocab,hybrid,S0031,94,9,Ross,"Oh, you've tasted it.",Joey: Exactly. Ross: You've tasted it? You've tasted it. Susan: Uh huh.,anger,text + context + image,surprise|curiosity,surprise|curiosity,surprise,true,0.8500000000000001,Dictionary majority vote.,false
open_vocab,dictionary,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
open_vocab,llm,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,joy,true,0.9,"The fine-grained emotions of encouragement and support align closely with joy, as they reflect positive reinforcement and enthusiasm in the context of motivating someone.",true
open_vocab,hybrid,S0032,1,1,Joey,Push!,"Joey: Come on, Lydia, you can do it.",joy,text + context + image,encouragement|support,encouragement|support,joy,true,0.9,"The fine-grained emotions of encouragement and support align closely with joy, as they reflect positive reinforcement and enthusiasm in the context of motivating someone.",true
open_vocab,dictionary,S0033,100,14,Phoebe,Why are there only two of you?,"Phoebe: All right. Phoebe: Well, thats just the way that goes. Phoebe: Okay, good.",fear,text + context + image,curious|confused,curious|confused,surprise,true,0.8500000000000001,Dictionary majority vote.,false
open_vocab,llm,S0033,100,14,Phoebe,Why are there only two of you?,"Phoebe: All right. Phoebe: Well, thats just the way that goes. Phoebe: Okay, good.",fear,text + context + image,curious|confused,curious|confused,surprise,true,0.9,"The fine-grained emotion 'curious|confused' aligns closely with the coarse label 'surprise,' as confusion often leads to a sense of surprise in conversational contexts.",false
open_vocab,hybrid,S0033,100,14,Phoebe,Why are there only two of you?,"Phoebe: All right. Phoebe: Well, thats just the way that goes. Phoebe: Okay, good.",fear,text + context + image,curious|confused,curious|confused,surprise,true,0.8500000000000001,Dictionary majority vote.,false
open_vocab,dictionary,S0034,102,4,Rachel,"Ohh, well, this is just perfect!","Phoebe: Yeah, she was bald, shes not now. Rachel: How could you not tell me that she has hair? Phoebe: I dont know, I hardly ever say that about people.",anger,text + context + image,surprise|sarcasm,surprise|sarcasm,surprise,true,0.75,Dictionary majority vote.,false
open_vocab,llm,S0034,102,4,Rachel,"Ohh, well, this is just perfect!","Phoebe: Yeah, she was bald, shes not now. Rachel: How could you not tell me that she has hair? Phoebe: I dont know, I hardly ever say that about people.",anger,text + context + image,surprise|sarcasm,surprise|sarcasm,surprise,true,0.9,"The utterance expresses surprise, as indicated by the phrase 'Ohh, well, this is just perfect!' which conveys an unexpected or surprising realization.",false
open_vocab,hybrid,S0034,102,4,Rachel,"Ohh, well, this is just perfect!","Phoebe: Yeah, she was bald, shes not now. Rachel: How could you not tell me that she has hair? Phoebe: I dont know, I hardly ever say that about people.",anger,text + context + image,surprise|sarcasm,surprise|sarcasm,surprise,true,0.75,Dictionary majority vote.,false
open_vocab,dictionary,S0035,108,6,Monica,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.","Phoebe: I mean if you buy a bed from Janices ex-husband, thats like betraying Chandler. Monica: Not at these prices. Phoebe: Hi. Y'know in England this car would be on the other side of the store.  Woo!",joy,text + context + image,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.75,Dictionary majority vote.,true
open_vocab,llm,S0035,108,6,Monica,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.","Phoebe: I mean if you buy a bed from Janices ex-husband, thats like betraying Chandler. Monica: Not at these prices. Phoebe: Hi. Y'know in England this car would be on the other side of the store.  Woo!",joy,text + context + image,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.95,"The fine-grained emotions of excitement and enthusiasm align closely with the 'joy' label, as Monica's tone and words express high energy and positive emotion.",true
open_vocab,hybrid,S0035,108,6,Monica,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.","Phoebe: I mean if you buy a bed from Janices ex-husband, thats like betraying Chandler. Monica: Not at these prices. Phoebe: Hi. Y'know in England this car would be on the other side of the store.  Woo!",joy,text + context + image,excitement|enthusiasm,excitement|enthusiasm,joy,true,0.75,Dictionary majority vote.,true
open_vocab,dictionary,S0036,111,8,Mrs. Bing,"I'm sorry, honey, I promise it will never happen again.",Chandler: Really stupid. Mrs. Bing: Really stupid. Mrs. Bing: And I don't even know how it happened.,sadness,text + context + image,apologetic|concerned,apologetic|concerned,sadness,true,0.75,Dictionary tie; used first generated mapped emotion.,true
open_vocab,llm,S0036,111,8,Mrs. Bing,"I'm sorry, honey, I promise it will never happen again.",Chandler: Really stupid. Mrs. Bing: Really stupid. Mrs. Bing: And I don't even know how it happened.,sadness,text + context + image,apologetic|concerned,apologetic|concerned,sadness,true,0.9,"The fine-grained emotion 'apologetic' aligns closely with the coarse label 'sadness' due to its association with regret and apology, while 'concern' also fits within this emotional context.",true
open_vocab,hybrid,S0036,111,8,Mrs. Bing,"I'm sorry, honey, I promise it will never happen again.",Chandler: Really stupid. Mrs. Bing: Really stupid. Mrs. Bing: And I don't even know how it happened.,sadness,text + context + image,apologetic|concerned,apologetic|concerned,sadness,true,0.75,Dictionary tie; used first generated mapped emotion.,true
open_vocab,dictionary,S0037,113,4,Monica,No-no! Don't do it! Don't!,"Chandler: Four hours? You guys have been doing this for four hours? Joey: That's right baby. Chandler: All right, let me in.",fear,text + context + image,fear|urgency,fear|urgency,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
open_vocab,llm,S0037,113,4,Monica,No-no! Don't do it! Don't!,"Chandler: Four hours? You guys have been doing this for four hours? Joey: That's right baby. Chandler: All right, let me in.",fear,text + context + image,fear|urgency,fear|urgency,fear,true,0.9,"The fine-grained emotion 'fear' is directly mapped to the coarse label 'fear'. The utterance expresses urgency and concern, which aligns closely with the fear label.",true
open_vocab,hybrid,S0037,113,4,Monica,No-no! Don't do it! Don't!,"Chandler: Four hours? You guys have been doing this for four hours? Joey: That's right baby. Chandler: All right, let me in.",fear,text + context + image,fear|urgency,fear|urgency,fear,true,0.9,"The fine-grained emotion 'fear' is directly mapped to the coarse label 'fear'. The utterance expresses urgency and concern, which aligns closely with the fear label.",true
open_vocab,dictionary,S0038,115,3,Ross,Shielding your face and shrieking like a girl... is not a backhand.,"Sarah: So thats two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you. Ross: Just admit it Chandler, you have no backhand. Chandler: Excuse me little one, I have a very solid backhand.",disgust,text + context + image,mocking|confident,mocking|confident,unmapped,false,0.0,No normalized emotion word matched the dictionary.,false
open_vocab,llm,S0038,115,3,Ross,Shielding your face and shrieking like a girl... is not a backhand.,"Sarah: So thats two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you. Ross: Just admit it Chandler, you have no backhand. Chandler: Excuse me little one, I have a very solid backhand.",disgust,text + context + image,mocking|confident,mocking|confident,anger,true,0.9,"The fine-grained emotion 'mocking' aligns closely with the coarse label 'anger', as mocking often conveys a dismissive or contemptuous tone that fits within the anger category.",false
open_vocab,hybrid,S0038,115,3,Ross,Shielding your face and shrieking like a girl... is not a backhand.,"Sarah: So thats two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you. Ross: Just admit it Chandler, you have no backhand. Chandler: Excuse me little one, I have a very solid backhand.",disgust,text + context + image,mocking|confident,mocking|confident,anger,true,0.9,"The fine-grained emotion 'mocking' aligns closely with the coarse label 'anger', as mocking often conveys a dismissive or contemptuous tone that fits within the anger category.",false
open_vocab,dictionary,S0040,125,17,Joey,Were not even shootin them anymore?!!,"Joey: Like theyre taking it off the air? Joey: Ohh. Joey: All right, see you Monday.",surprise,text + context + image,surprise|confusion,surprise|confusion,surprise,true,0.8500000000000001,Dictionary majority vote.,true
